datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,temp_next_day
2025-05-22 17:00:00,9.8,9.4,7.3,84.34,0.174,100,rain,0,0,43.6,5.8,140,1013.9,100.0,18.5,145,0.5,1,10,"Rain, Overcast",7.9
2025-05-22 18:00:00,9.0,8.4,5.5,78.76,0.253,100,rain,0,0,38.9,5.7,169,1014.0,100.0,17.1,72,0.3,1,10,"Rain, Overcast",7.7
2025-05-22 19:00:00,8.9,8.3,5.9,81.48,0.001,100,rain,0,0,37.1,5.6,110,1013.8,100.0,17.1,50,0.2,1,10,"Rain, Overcast",8.0
2025-05-22 20:00:00,9.0,8.4,5.9,80.71,0.187,100,rain,0,0,35.6,5.6,11,1013.7,100.0,18.5,7,0.0,0,10,"Rain, Overcast",8.0
2025-05-22 21:00:00,9.2,8.7,5.7,78.8,0.0,0,nan,0,0,34.6,5.7,70,1013.3,100.0,17.1,0,0.0,0,10,Overcast,7.9
2025-05-22 22:00:00,9.3,9.3,5.7,78.05,0.0,0,nan,0,0,31.7,3.9,90,1013.0,100.0,17.1,0,0.0,0,10,Overcast,7.8
2025-05-22 23:00:00,9.2,8.7,5.3,76.82,0.0,0,nan,0,0,30.2,5.6,110,1012.7,100.0,18.5,0,0.0,0,10,Overcast,7.6
2025-05-23 00:00:00,8.9,7.7,3.4,68.52,0.0,0,nan,0,0,27.4,7.7,100,1012.4,100.0,17.1,0,0.0,0,10,Overcast,7.7
2025-05-23 01:00:00,8.6,8.1,4.1,73.4,0.0,0,nan,0,0,23.8,5.6,129,1012.1,100.0,17.1,0,0.0,0,10,Overcast,7.5
2025-05-23 02:00:00,8.3,7.7,4.2,74.91,0.0,0,nan,0,0,21.6,5.6,41,1011.6,100.0,18.5,0,0.0,0,10,Overcast,7.0
2025-05-23 03:00:00,7.9,7.9,5.2,83.06,0.0,0,nan,0,0,18.7,3.7,60,1010.8,100.0,17.1,0,0.0,0,10,Overcast,7.0
2025-05-23 04:00:00,7.7,6.4,5.9,88.01,0.0,0,nan,0,0,20.2,7.7,11,1010.3,100.0,17.1,0,0.0,0,10,Overcast,6.9
2025-05-23 05:00:00,7.8,6.6,5.9,87.21,0.0,0,nan,0,0,23.0,7.7,21,1010.3,100.0,18.5,0,0.0,0,10,Overcast,6.6
2025-05-23 06:00:00,7.9,6.6,6.0,87.69,0.0,0,nan,0,0,25.2,7.7,21,1009.9,100.0,17.1,14,0.1,0,10,Overcast,6.8
2025-05-23 07:00:00,8.1,6.9,6.2,87.55,0.0,0,nan,0,0,28.1,7.7,20,1009.8,100.0,17.1,40,0.1,0,10,Overcast,6.9
2025-05-23 08:00:00,8.5,7.9,6.2,85.19,0.002,100,rain,0,0,30.2,5.6,30,1009.2,100.0,18.5,95,0.3,1,10,"Rain, Overcast",7.7
2025-05-23 09:00:00,8.9,7.4,5.9,81.51,0.0,0,nan,0,0,35.6,9.5,21,1009.2,100.0,17.1,85,0.3,1,10,Overcast,8.2
2025-05-23 10:00:00,9.0,7.9,5.9,80.95,0.0,0,nan,0,0,36.4,7.7,21,1008.7,100.0,17.1,113,0.4,1,10,Overcast,8.2
2025-05-23 11:00:00,9.4,8.0,5.9,79.14,0.0,0,nan,0,0,38.2,9.5,31,1008.6,100.0,18.5,214,0.8,2,10,Overcast,8.7
2025-05-23 12:00:00,8.9,7.7,6.8,87.12,0.0,0,nan,0,0,37.8,7.8,11,1008.5,100.0,17.1,129,0.5,1,10,Overcast,9.0
2025-05-23 13:00:00,8.9,7.8,6.4,84.26,0.0,0,nan,0,0,34.6,7.7,30,1008.6,100.0,17.1,294,1.1,3,10,Overcast,9.5
2025-05-23 14:00:00,8.8,7.3,6.8,87.26,0.089,100,rain,0,0,32.0,9.5,30,1008.7,100.0,18.5,201,0.7,2,10,"Rain, Overcast",10.2
2025-05-23 15:00:00,8.7,8.1,7.0,89.29,1.037,100,rain,0,0,28.1,5.5,21,1008.8,100.0,15.6,184,0.7,2,10,"Rain, Overcast",10.9
2025-05-23 16:00:00,8.2,7.0,6.7,89.87,1.487,100,rain,0,0,25.6,7.7,20,1009.0,100.0,13.7,163,0.6,2,10,"Rain, Overcast",10.5
2025-05-23 17:00:00,7.9,7.2,6.2,89.01,0.45,100,rain,0,0,22.3,5.6,30,1009.2,100.0,13.8,115,0.4,1,10,"Rain, Overcast",10.6
2025-05-23 18:00:00,7.7,6.4,6.2,89.9,0.543,100,rain,0,0,22.3,7.6,30,1009.5,100.0,12.8,51,0.2,1,10,"Rain, Overcast",9.8
2025-05-23 19:00:00,8.0,7.3,6.8,92.31,0.426,100,rain,0,0,20.9,5.5,360,1009.5,100.0,12.8,27,0.1,0,10,"Rain, Overcast",9.5
2025-05-23 20:00:00,8.0,7.3,7.0,93.4,0.189,100,rain,0,0,19.4,5.5,350,1009.8,100.0,16.0,5,0.0,0,10,"Rain, Overcast",9.4
2025-05-23 21:00:00,7.9,6.6,7.1,95.31,0.749,100,rain,0,0,17.6,7.7,360,1009.8,100.0,12.6,0,0.0,0,10,"Rain, Overcast",9.0
2025-05-23 22:00:00,7.8,6.6,7.0,94.33,0.258,100,rain,0,0,18.7,7.6,10,1009.8,100.0,17.1,0,0.0,0,10,"Rain, Overcast",9.1
2025-05-23 23:00:00,7.6,6.4,7.0,95.61,0.169,100,rain,0,0,21.2,7.6,360,1009.8,100.0,18.5,0,0.0,0,10,"Rain, Overcast",9.2
2025-05-24 00:00:00,7.7,6.0,7.1,96.29,0.253,100,rain,0,0,23.8,9.3,360,1009.5,100.0,15.6,0,0.0,0,10,"Rain, Overcast",8.7
2025-05-24 01:00:00,7.5,6.2,6.9,95.67,0.253,100,rain,0,0,24.5,7.6,360,1009.6,100.0,14.6,0,0.0,0,10,"Rain, Overcast",8.6
2025-05-24 02:00:00,7.0,5.6,6.2,94.75,0.027,100,rain,0,0,23.4,7.6,360,1009.7,100.0,18.5,0,0.0,0,10,"Rain, Overcast",8.8
2025-05-24 03:00:00,7.0,5.6,6.0,93.36,0.0,0,nan,0,0,19.1,7.6,360,1009.7,96.8,17.1,0,0.0,0,10,Overcast,8.7
2025-05-24 04:00:00,6.9,5.0,5.7,92.09,0.0,0,nan,0,0,18.4,9.4,360,1009.8,98.8,17.1,0,0.0,0,10,Overcast,9.2
2025-05-24 05:00:00,6.6,4.8,5.4,91.44,0.0,0,nan,0,0,18.4,9.4,360,1010.2,100.0,18.5,0,0.0,0,10,Overcast,9.1
2025-05-24 06:00:00,6.8,5.4,5.0,88.44,0.0,0,nan,0,0,16.9,7.6,360,1010.6,94.8,17.1,25,0.1,0,10,Overcast,8.8
2025-05-24 07:00:00,6.9,5.4,5.4,90.19,0.0,0,nan,0,0,14.4,7.6,360,1011.1,100.0,17.1,67,0.2,1,10,Overcast,9.2
2025-05-24 08:00:00,7.7,7.0,5.7,86.83,0.004,100,rain,0,0,14.8,5.4,330,1011.3,100.0,18.5,142,0.5,1,10,"Rain, Overcast",10.4
2025-05-24 09:00:00,8.2,6.9,5.0,80.54,0.0,0,nan,0,0,15.8,7.6,340,1011.7,100.0,17.1,291,1.0,3,10,Overcast,12.0
2025-05-24 10:00:00,8.2,7.0,5.7,84.23,0.0,0,nan,0,0,18.7,7.6,330,1011.7,100.0,17.1,258,0.9,3,10,Overcast,13.7
2025-05-24 11:00:00,8.7,8.7,4.9,76.78,0.0,0,nan,0,0,21.2,3.7,340,1011.6,100.0,18.5,117,0.4,1,10,Overcast,14.1
2025-05-24 12:00:00,9.0,8.5,5.9,80.71,0.449,100,rain,0,0,22.3,5.5,350,1011.6,100.0,14.6,250,0.9,3,10,"Rain, Overcast",15.4
2025-05-24 13:00:00,9.5,8.2,5.9,78.02,0.0,0,nan,0,0,23.8,9.3,330,1011.7,100.0,17.1,484,1.7,5,10,Overcast,16.2
2025-05-24 14:00:00,10.2,10.2,5.5,72.64,0.009,100,rain,0,0,25.2,7.6,320,1011.9,100.0,18.5,326,1.2,3,10,"Rain, Overcast",17.0
2025-05-24 15:00:00,10.9,10.9,6.0,71.75,0.0,0,nan,0,0,23.0,7.6,359,1011.8,100.0,17.1,256,0.9,3,10,Overcast,16.0
2025-05-24 16:00:00,10.5,10.5,7.8,83.59,0.0,0,nan,0,0,22.7,2.0,339,1012.3,100.0,17.1,207,0.7,2,10,Overcast,15.5
2025-05-24 17:00:00,10.6,10.6,7.4,80.09,0.0,0,nan,0,0,19.4,5.5,349,1012.9,100.0,18.5,85,0.3,1,10,Overcast,15.0
2025-05-24 18:00:00,9.8,8.9,7.9,87.4,1.821,100,rain,0,0,14.4,7.6,360,1013.7,100.0,11.5,82,0.3,1,10,"Rain, Overcast",15.3
2025-05-24 19:00:00,9.5,8.5,7.7,88.28,0.301,100,rain,0,0,10.4,7.6,10,1014.4,100.0,12.8,43,0.2,0,10,"Rain, Overcast",14.5
2025-05-24 20:00:00,9.4,8.9,7.9,90.37,0.312,100,rain,0,0,12.2,5.4,9,1014.7,100.0,16.0,10,0.0,0,10,"Rain, Overcast",13.7
2025-05-24 21:00:00,9.0,9.0,8.0,93.46,0.084,100,rain,0,0,11.2,3.6,330,1014.8,87.0,15.6,0,0.0,0,10,"Rain, Partially cloudy",13.0
2025-05-24 22:00:00,9.1,8.7,7.9,91.62,0.253,100,rain,0,0,10.8,5.4,310,1014.8,77.0,17.1,0,0.0,0,10,"Rain, Partially cloudy",12.8
2025-05-24 23:00:00,9.2,8.7,7.7,90.41,0.002,100,rain,0,0,11.2,5.4,300,1014.8,90.0,18.5,0,0.0,0,10,"Rain, Partially cloudy",12.8
2025-05-25 00:00:00,8.7,8.7,7.2,90.33,0.0,0,nan,0,0,10.8,3.7,310,1014.9,49.0,17.1,0,0.0,0,10,Partially cloudy,12.9
2025-05-25 01:00:00,8.6,7.5,6.9,88.53,0.0,0,nan,0,0,10.8,7.6,300,1015.0,49.0,17.1,0,0.0,0,10,Partially cloudy,13.3
2025-05-25 02:00:00,8.8,7.7,6.9,87.36,0.009,100,rain,0,0,12.2,7.6,290,1014.9,96.9,18.5,0,0.0,0,10,"Rain, Overcast",12.5
2025-05-25 03:00:00,8.7,7.2,6.4,85.29,0.0,0,nan,0,0,11.9,9.4,300,1015.0,49.0,17.1,0,0.0,0,10,Partially cloudy,12.3
2025-05-25 04:00:00,9.2,7.8,5.9,79.75,0.0,0,nan,0,0,11.9,9.4,300,1015.4,49.0,17.1,0,0.0,0,10,Partially cloudy,11.7
2025-05-25 05:00:00,9.1,7.7,5.7,78.91,0.0,0,nan,0,0,13.3,9.4,320,1015.9,100.0,18.5,1,0.0,0,10,Overcast,11.1
2025-05-25 06:00:00,8.8,7.4,5.7,80.79,0.0,0,nan,0,0,13.0,9.4,320,1016.6,59.0,17.1,44,0.2,0,10,Partially cloudy,10.9
2025-05-25 07:00:00,9.2,7.8,5.9,79.6,0.0,0,nan,0,0,13.0,9.4,340,1017.0,51.0,24.5,152,0.5,2,10,Partially cloudy,13.0
2025-05-25 08:00:00,10.4,10.4,6.0,74.43,0.0,0,nan,0,0,14.4,9.4,340,1017.3,90.0,25.0,468,1.7,5,10,Partially cloudy,14.3
2025-05-25 09:00:00,12.0,12.0,6.1,66.76,0.0,0,nan,0,0,14.4,9.4,360,1017.5,47.0,24.5,454,1.6,5,10,Partially cloudy,15.3
2025-05-25 10:00:00,13.7,13.7,5.7,58.31,0.0,0,nan,0,0,16.2,9.4,10,1017.4,42.0,24.5,408,1.5,4,10,Partially cloudy,16.8
2025-05-25 11:00:00,14.1,14.1,5.2,54.74,0.0,0,nan,0,0,16.6,11.3,360,1017.4,87.6,25.0,736,2.6,7,10,Partially cloudy,18.2
2025-05-25 12:00:00,15.4,15.4,5.7,52.49,0.0,0,nan,0,0,16.6,9.5,360,1017.2,53.0,24.5,761,2.7,8,10,Partially cloudy,19.7
2025-05-25 13:00:00,16.2,16.2,5.4,48.82,0.0,0,nan,0,0,16.6,3.8,79,1016.7,65.0,24.5,1083,3.9,10,10,Partially cloudy,20.4
2025-05-25 14:00:00,17.0,17.0,6.7,50.75,0.0,0,nan,0,0,18.7,3.8,9,1016.7,93.8,25.0,162,0.6,2,10,Overcast,20.9
2025-05-25 15:00:00,16.0,16.0,7.1,55.22,0.0,0,nan,0,0,33.5,7.6,260,1017.3,58.0,13.7,261,0.9,3,10,Partially cloudy,21.8
2025-05-25 16:00:00,15.5,15.5,8.9,64.6,0.01,100,rain,0,0,15.8,5.5,191,1017.0,63.0,17.1,276,1.0,3,10,"Rain, Partially cloudy",15.9
2025-05-25 17:00:00,15.0,15.0,8.9,66.71,0.0,0,nan,0,0,13.7,5.5,240,1016.9,90.0,16.9,190,0.7,2,10,Partially cloudy,17.9
2025-05-25 18:00:00,15.3,15.3,8.8,65.22,0.001,100,rain,0,0,11.2,2.0,127,1017.3,49.0,11.5,196,0.7,2,10,"Rain, Partially cloudy",18.2
2025-05-25 19:00:00,14.5,14.5,8.2,66.05,0.002,100,rain,0,0,9.4,3.8,280,1017.2,48.0,17.1,96,0.3,1,10,"Rain, Partially cloudy",18.2
2025-05-25 20:00:00,13.7,13.7,7.9,68.06,0.005,100,rain,0,0,7.2,5.5,290,1017.8,59.3,18.5,20,0.1,0,10,"Rain, Partially cloudy",17.1
2025-05-25 21:00:00,13.0,13.0,8.9,76.11,0.0,0,nan,0,0,6.8,5.4,270,1018.3,57.0,17.1,0,0.0,0,10,Partially cloudy,16.8
2025-05-25 22:00:00,12.8,12.8,8.9,76.78,0.0,0,nan,0,0,6.1,9.3,280,1018.8,44.0,17.1,0,0.0,0,3,Partially cloudy,17.1
2025-05-25 23:00:00,12.8,12.8,9.0,77.22,0.0,0,nan,0,0,6.1,9.3,280,1018.9,61.0,16.3,0,0.0,0,10,Partially cloudy,16.1
2025-05-26 00:00:00,12.9,12.9,8.8,75.78,0.0,0,nan,0,0,6.1,11.1,279,1019.0,56.0,16.3,0,0.0,0,3,Partially cloudy,15.9
2025-05-26 01:00:00,13.3,13.3,8.2,71.38,0.0,0,nan,0,0,5.8,9.3,300,1019.1,43.0,17.1,0,0.0,0,10,Partially cloudy,14.9
2025-05-26 02:00:00,12.5,12.5,9.0,79.47,0.0,0,nan,0,0,5.8,7.5,288,1019.1,86.9,18.5,0,0.0,0,10,Partially cloudy,14.3
2025-05-26 03:00:00,12.3,12.3,8.9,79.47,0.0,0,nan,0,0,5.8,3.6,308,1019.1,0.0,17.1,0,0.0,0,3,Clear,13.9
2025-05-26 04:00:00,11.7,11.7,9.4,85.88,0.0,0,nan,0,0,5.8,5.4,291,1019.3,35.0,16.3,0,0.0,0,10,Partially cloudy,12.8
2025-05-26 05:00:00,11.1,11.1,9.3,88.83,0.0,0,nan,0,0,5.8,3.6,220,1020.0,57.0,9.5,2,0.0,0,10,Partially cloudy,12.7
2025-05-26 06:00:00,10.9,10.9,9.6,91.47,0.0,0,nan,0,0,5.8,1.8,250,1020.5,0.0,17.1,35,0.1,0,10,Clear,12.6
2025-05-26 07:00:00,13.0,13.0,9.8,81.08,0.0,0,nan,0,0,5.8,3.6,80,1021.2,0.0,17.1,216,0.8,2,10,Clear,13.6
2025-05-26 08:00:00,14.3,14.3,9.5,72.82,0.0,0,nan,0,0,9.0,3.6,151,1021.6,49.0,18.5,411,1.5,4,10,Partially cloudy,15.2
2025-05-26 09:00:00,15.3,15.3,9.7,69.22,0.0,0,nan,0,0,9.0,5.5,171,1022.1,35.0,24.5,609,2.2,6,10,Partially cloudy,16.8
2025-05-26 10:00:00,16.8,16.8,9.7,62.9,0.0,0,nan,0,0,10.4,5.5,171,1022.2,0.0,24.5,753,2.7,8,10,Clear,18.2
2025-05-26 11:00:00,18.2,18.2,8.9,54.53,0.0,0,nan,0,0,10.4,7.6,171,1022.3,0.0,24.5,884,3.2,9,10,Clear,20.2
2025-05-26 12:00:00,19.7,19.7,8.2,47.52,0.0,0,nan,0,0,11.2,5.5,142,1022.2,0.0,17.1,926,3.3,9,10,Clear,21.9
2025-05-26 13:00:00,20.4,20.4,5.6,37.97,0.0,0,nan,0,0,13.3,7.6,171,1022.1,0.0,24.5,931,3.4,9,10,Clear,23.6
2025-05-26 14:00:00,20.9,20.9,2.9,30.57,0.0,0,nan,0,0,13.3,9.4,220,1021.9,3.0,25.9,882,3.2,9,10,Clear,24.0
2025-05-26 15:00:00,21.8,21.8,3.5,30.11,0.0,0,nan,0,0,14.0,5.5,239,1021.7,0.0,24.5,771,2.8,8,10,Clear,25.4
2025-05-26 16:00:00,15.9,15.9,8.4,60.94,0.983,100,rain,0,0,100.0,16.5,202,1022.6,19.0,12.8,82,0.3,1,10,Rain,25.5
2025-05-26 17:00:00,17.9,17.9,11.8,67.61,0.0,0,nan,0,0,13.0,1.3,240,1022.0,93.8,18.5,276,1.0,3,3,Overcast,25.9
2025-05-26 18:00:00,18.2,18.2,8.4,52.52,0.0,0,nan,0,0,11.5,5.7,211,1022.0,53.0,17.1,301,1.1,3,10,Partially cloudy,25.3
2025-05-26 19:00:00,18.2,18.2,7.7,50.36,0.0,0,nan,0,0,11.2,5.6,240,1022.0,49.0,17.1,121,0.4,1,3,Partially cloudy,24.2
2025-05-26 20:00:00,17.1,17.1,7.8,54.24,0.032,100,rain,0,0,11.2,7.6,259,1022.4,30.0,18.5,22,0.1,0,3,"Rain, Partially cloudy",20.7
2025-05-26 21:00:00,16.8,16.8,7.4,53.61,0.0,0,nan,0,0,10.4,7.7,270,1022.7,20.0,17.1,0,0.0,0,3,Clear,19.9
2025-05-26 22:00:00,17.1,17.1,6.4,49.19,0.0,0,nan,0,0,10.1,9.3,270,1023.1,19.0,16.3,0,0.0,0,5,Clear,19.3
2025-05-26 23:00:00,16.1,16.1,7.4,56.1,0.0,0,nan,0,0,11.5,5.4,230,1023.2,27.0,16.3,0,0.0,0,10,Partially cloudy,20.2
2025-05-27 00:00:00,15.9,15.9,7.0,55.31,0.0,0,nan,0,0,11.5,5.4,170,1023.4,25.0,16.3,0,0.0,0,10,Partially cloudy,19.1
2025-05-27 01:00:00,14.9,14.9,7.0,58.95,0.0,0,nan,0,0,11.5,5.4,180,1023.6,14.0,16.3,0,0.0,0,10,Clear,18.4
2025-05-27 02:00:00,14.3,14.3,7.5,63.38,0.0,0,nan,0,0,14.4,5.4,221,1023.5,10.0,16.3,0,0.0,0,10,Clear,18.1
2025-05-27 03:00:00,13.9,13.9,8.9,71.97,0.0,0,nan,0,0,13.0,11.1,250,1023.4,5.0,16.3,0,0.0,0,10,Clear,17.2
2025-05-27 04:00:00,12.8,12.8,8.6,75.72,0.0,0,nan,0,0,13.0,9.3,260,1023.9,7.0,16.3,0,0.0,0,10,Clear,16.6
2025-05-27 05:00:00,12.7,12.7,8.6,76.23,0.0,0,nan,0,0,14.4,11.1,240,1024.3,10.0,16.3,2,0.0,0,10,Clear,15.3
2025-05-27 06:00:00,12.6,12.6,8.7,77.24,0.0,0,nan,0,0,13.0,11.1,240,1024.9,9.0,16.3,35,0.1,0,10,Clear,15.3
2025-05-27 07:00:00,13.6,13.6,9.0,73.34,0.0,0,nan,0,0,13.0,5.4,160,1025.5,4.0,16.2,217,0.8,2,10,Clear,16.9
2025-05-27 08:00:00,15.2,15.2,9.7,69.3,0.0,0,nan,0,0,13.0,3.6,180,1026.0,2.0,16.2,408,1.5,4,10,Clear,19.1
2025-05-27 09:00:00,16.8,16.8,9.9,63.39,0.0,0,nan,0,0,11.5,5.4,200,1026.3,1.0,16.2,590,2.1,6,10,Clear,20.7
2025-05-27 10:00:00,18.2,18.2,9.0,54.65,0.0,0,nan,0,0,13.0,3.6,270,1026.2,2.0,16.3,658,2.4,7,5,Clear,22.2
2025-05-27 11:00:00,20.2,20.2,9.4,49.88,0.0,0,nan,0,0,11.9,7.6,141,1025.9,2.0,16.3,856,3.1,9,5,Clear,23.7
2025-05-27 12:00:00,21.9,21.9,8.9,43.2,0.0,0,nan,0,0,13.7,5.4,200,1025.6,1.0,16.3,920,3.3,9,3,Clear,24.9
2025-05-27 13:00:00,23.6,23.6,9.7,41.09,0.0,0,nan,0,0,15.1,5.4,190,1025.1,4.0,16.2,923,3.3,9,10,Clear,26.2
2025-05-27 14:00:00,24.0,24.0,8.0,35.96,0.0,0,nan,0,0,15.8,5.4,220,1024.7,4.0,16.3,871,3.1,9,10,Clear,26.7
2025-05-27 15:00:00,25.4,25.4,3.0,23.39,0.0,0,nan,0,0,15.1,7.6,191,1024.0,6.0,16.3,772,2.8,8,10,Clear,26.4
2025-05-27 16:00:00,25.5,25.5,2.3,22.14,0.0,0,nan,0,0,15.1,9.3,200,1023.5,3.0,16.2,630,2.3,6,10,Clear,26.9
2025-05-27 17:00:00,25.9,25.9,3.0,22.59,0.0,0,nan,0,0,14.0,5.4,200,1023.3,6.0,16.3,447,1.6,4,10,Clear,26.7
2025-05-27 18:00:00,25.3,25.3,3.3,24.05,0.0,0,nan,0,0,11.2,5.4,210,1022.8,3.0,16.3,276,1.0,3,10,Clear,26.8
2025-05-27 19:00:00,24.2,24.2,4.2,27.33,0.0,0,nan,0,0,10.8,3.6,230,1022.8,9.0,16.3,118,0.4,1,10,Clear,25.7
2025-05-27 20:00:00,20.7,20.7,5.5,37.0,0.0,0,nan,0,0,9.4,1.8,280,1022.9,8.0,16.3,21,0.1,0,10,Clear,22.9
2025-05-27 21:00:00,19.9,19.9,6.0,40.07,0.0,0,nan,0,0,8.6,3.6,290,1023.0,5.0,16.3,0,0.0,0,3,Clear,20.9
2025-05-27 22:00:00,19.3,19.3,5.8,41.08,0.0,0,nan,0,0,7.2,3.6,281,1023.1,3.0,16.3,0,0.0,0,5,Clear,20.8
2025-05-27 23:00:00,20.2,20.2,3.5,33.15,0.0,0,nan,0,0,8.6,3.6,271,1023.1,2.0,16.3,0,0.0,0,10,Clear,19.8
2025-05-28 00:00:00,19.1,19.1,3.5,35.51,0.0,0,nan,0,0,7.2,3.6,230,1023.1,2.0,16.3,0,0.0,0,10,Clear,20.3
2025-05-28 01:00:00,18.4,18.4,4.2,38.93,0.0,0,nan,0,0,7.2,5.4,260,1023.1,4.0,16.3,0,0.0,0,10,Clear,20.8
2025-05-28 02:00:00,18.1,18.1,5.3,42.81,0.0,0,nan,0,0,8.6,7.6,270,1023.1,5.0,16.3,0,0.0,0,10,Clear,18.8
2025-05-28 03:00:00,17.2,17.2,5.5,45.94,0.0,0,nan,0,0,7.2,11.1,270,1023.0,2.0,16.3,0,0.0,0,10,Clear,17.3
2025-05-28 04:00:00,16.6,16.6,6.8,52.14,0.0,0,nan,0,0,7.2,9.3,270,1023.1,3.0,16.3,0,0.0,0,10,Clear,16.9
2025-05-28 05:00:00,15.3,15.3,7.1,58.24,0.0,0,nan,0,0,7.2,3.6,280,1023.8,4.0,16.3,2,0.0,0,10,Clear,16.4
2025-05-28 06:00:00,15.3,15.3,7.4,59.03,0.0,0,nan,0,0,5.8,3.6,160,1023.9,5.0,16.2,38,0.1,0,10,Clear,16.2
2025-05-28 07:00:00,16.9,16.9,7.0,51.87,0.0,0,nan,0,0,5.8,5.4,160,1024.2,3.0,16.2,213,0.8,2,10,Clear,16.3
2025-05-28 08:00:00,19.1,19.1,7.5,46.74,0.0,0,nan,0,0,5.8,1.8,81,1024.3,2.0,16.2,398,1.4,4,10,Clear,16.9
2025-05-28 09:00:00,20.7,20.7,8.9,46.48,0.0,0,nan,0,0,5.8,5.4,120,1024.3,1.0,16.2,578,2.1,6,10,Clear,17.3
2025-05-28 10:00:00,22.2,22.2,9.7,45.0,0.0,0,nan,0,0,7.2,5.4,160,1024.0,1.0,16.3,734,2.6,7,10,Clear,18.2
2025-05-28 11:00:00,23.7,23.7,7.3,34.74,0.0,0,nan,0,0,7.2,7.6,160,1023.7,1.0,16.3,844,3.0,8,10,Clear,18.3
2025-05-28 12:00:00,24.9,24.9,5.3,28.34,0.0,0,nan,0,0,7.9,5.4,160,1023.3,1.0,16.3,911,3.3,9,10,Clear,17.9
2025-05-28 13:00:00,26.2,26.2,2.9,22.03,0.0,0,nan,0,0,9.0,5.4,210,1022.7,2.0,16.3,918,3.3,9,10,Clear,17.3
2025-05-28 14:00:00,26.7,26.7,4.2,23.56,0.0,0,nan,0,0,10.4,3.6,190,1021.9,2.0,16.3,875,3.2,9,10,Clear,18.2
2025-05-28 15:00:00,26.4,26.4,2.4,21.14,0.0,0,nan,0,0,10.8,7.6,160,1021.2,8.0,16.3,777,2.8,8,10,Clear,19.1
2025-05-28 16:00:00,26.9,26.0,1.8,19.67,0.0,0,nan,0,0,10.1,5.4,120,1020.5,3.0,16.3,646,2.3,6,10,Clear,18.7
2025-05-28 17:00:00,26.7,26.0,2.7,21.09,0.0,0,nan,0,0,9.7,3.6,10,1020.0,14.0,16.3,351,1.3,4,10,Clear,17.9
2025-05-28 18:00:00,26.8,26.0,2.4,20.53,0.0,0,nan,0,0,8.3,5.4,260,1019.3,23.0,16.3,240,0.9,2,10,Partially cloudy,17.9
2025-05-28 19:00:00,25.7,25.7,3.8,24.19,0.0,0,nan,0,0,7.2,3.6,200,1019.1,40.0,16.3,132,0.5,1,10,Partially cloudy,17.0
2025-05-28 20:00:00,22.9,22.9,6.0,33.37,0.0,0,nan,0,0,6.8,3.6,241,1019.1,35.0,16.3,30,0.1,0,10,Partially cloudy,16.8
2025-05-28 21:00:00,20.9,20.9,6.0,37.74,0.0,0,nan,0,0,6.5,3.6,241,1018.8,35.0,16.3,0,0.0,0,10,Partially cloudy,16.1
2025-05-28 22:00:00,20.8,20.8,6.3,38.8,0.0,0,nan,0,0,6.5,3.6,240,1018.6,24.0,16.2,0,0.0,0,10,Partially cloudy,15.9
2025-05-28 23:00:00,19.8,19.8,6.2,40.99,0.0,0,nan,0,0,7.9,3.6,212,1018.1,38.0,16.2,0,0.0,0,10,Partially cloudy,16.4
2025-05-29 00:00:00,20.3,20.3,5.4,37.64,0.0,0,nan,0,0,9.0,3.6,210,1017.6,59.0,16.2,0,0.0,0,10,Partially cloudy,16.2
2025-05-29 01:00:00,20.8,20.8,5.3,36.25,0.0,0,nan,0,0,10.4,5.4,191,1017.5,49.0,16.3,0,0.0,0,10,Partially cloudy,15.8
2025-05-29 02:00:00,18.8,18.8,9.4,54.19,0.0,0,nan,0,0,31.7,9.4,190,1017.5,61.0,16.3,0,0.0,0,10,Partially cloudy,15.6
2025-05-29 03:00:00,17.3,17.3,11.1,67.01,0.0,0,nan,0,0,27.7,7.6,180,1017.3,84.0,16.3,0,0.0,0,10,Partially cloudy,15.3
2025-05-29 04:00:00,16.9,16.9,10.7,66.92,0.0,0,nan,0,0,13.0,7.6,170,1017.2,77.0,16.3,0,0.0,0,10,Partially cloudy,15.1
2025-05-29 05:00:00,16.4,16.4,10.8,69.54,0.0,0,nan,0,0,14.8,5.4,168,1017.4,83.0,16.3,2,0.0,0,10,Partially cloudy,14.9
2025-05-29 06:00:00,16.2,16.2,11.2,72.31,0.0,0,nan,0,0,14.4,5.4,169,1017.5,95.0,16.2,42,0.2,0,10,Overcast,14.9
2025-05-29 07:00:00,16.3,16.3,11.2,71.37,0.0,0,nan,0,0,14.4,7.6,180,1017.5,86.0,16.2,101,0.4,1,10,Partially cloudy,14.9
2025-05-29 08:00:00,16.9,16.9,11.0,67.81,0.0,0,nan,0,0,15.8,5.4,180,1017.3,88.0,16.2,203,0.7,2,10,Partially cloudy,14.5
2025-05-29 09:00:00,17.3,17.3,11.0,66.11,0.0,0,nan,0,0,15.8,3.6,180,1016.7,86.0,16.2,134,0.5,1,10,Partially cloudy,16.0
2025-05-29 10:00:00,18.2,18.2,11.4,64.53,0.0,0,nan,0,0,15.8,7.5,190,1016.2,84.0,16.3,316,1.1,3,10,Partially cloudy,17.3
